-6.463e-05,-1.4399e-05,-0.00010428,-1.9338e-05,-0.00021466,-4.577e-05,-0.00084033,-0.0004801,0.0013222,0.0071336,-0.0038581,0.0071336,0.0013222,-0.0004801,-0.00084033,-4.577e-05,-0.00021466,-1.9338e-05,-0.00010428,-1.4399e-05,-6.463e-05
-0.00015166,1.123e-05,-0.00024237,3.3478e-05,-0.0004425,8.0532e-06,-0.0010136,-0.0010931,-0.0043245,0.0014652,0.0076629,0.0014652,-0.0043245,-0.0010931,-0.0010136,8.0532e-06,-0.0004425,3.3478e-05,-0.00024237,1.123e-05,-0.00015166
-9.4428e-05,2.893e-05,-0.00014346,5.4054e-05,-0.00024046,0.00010222,-4.057e-05,-0.00063381,-0.0068591,-0.0084369,0.014017,-0.0084369,-0.0068591,-0.00063381,-4.057e-05,0.00010222,-0.00024046,5.4054e-05,-0.00014346,2.893e-05,-9.4428e-05
-9.5596e-05,2.3862e-05,-0.00014253,3.0349e-05,-0.00026742,0.00014293,-0.00044764,0.00038183,-0.0043879,-0.015996,0.029924,-0.015996,-0.0043879,0.00038183,-0.00044764,0.00014293,-0.00026742,3.0349e-05,-0.00014253,2.3862e-05,-9.5596e-05
5.4369e-06,-3.2351e-05,-1.5155e-06,-6.5142e-05,5.4586e-06,-0.00016469,-0.00010856,0.00058065,0.0017044,-0.011048,0.044377,-0.011048,0.0017044,0.00058065,-0.00010856,-0.00016469,5.4586e-06,-6.5142e-05,-1.5155e-06,-3.2351e-05,5.4369e-06
0.0001504,-3.7593e-05,0.00022588,-7.4732e-05,0.00043541,-0.00018998,0.00086704,1.4603e-05,0.0071012,-0.0043834,0.021681,-0.0043834,0.0071012,1.4603e-05,0.00086704,-0.00018998,0.00043541,-7.4732e-05,0.00022588,-3.7593e-05,0.0001504
0.00012044,-5.6641e-05,0.00019786,-9.9126e-05,0.00036304,-0.00016912,0.00061557,-0.00043888,0.0052926,0.0029534,-0.039559,0.0029534,0.0052926,-0.00043888,0.00061557,-0.00016912,0.00036304,-9.9126e-05,0.00019786,-5.6641e-05,0.00012044
6.4875e-05,4.3143e-05,0.00011684,9.8642e-05,0.00019298,0.00018268,0.00032624,0.00034502,0.0043005,0.0029394,-0.082389,0.0029394,0.0043005,0.00034502,0.00032624,0.00018268,0.00019298,9.8642e-05,0.00011684,4.3143e-05,6.4875e-05
4.4404e-05,0.00011536,8.0247e-05,0.00020724,0.00011931,0.00037641,0.00053828,0.0015808,-0.0018312,-0.00039437,-0.091889,-0.00039437,-0.0018312,0.0015808,0.00053828,0.00037641,0.00011931,0.00020724,8.0247e-05,0.00011536,4.4404e-05
3.2603e-05,7.7328e-05,4.4753e-05,0.00012559,6.4319e-05,0.00033851,0.00038524,0.00028861,-0.00081955,-0.00028857,-0.036876,-0.00028857,-0.00081955,0.00028861,0.00038524,0.00033851,6.4319e-05,0.00012559,4.4753e-05,7.7328e-05,3.2603e-05
1.8048e-05,2.2706e-05,-1.4151e-06,2.7545e-05,1.253e-05,0.0001113,-0.00021718,0.00011519,-0.00013322,-8.9577e-05,0.07091,-8.9577e-05,-0.00013322,0.00011519,-0.00021718,0.0001113,1.253e-05,2.7545e-05,-1.4151e-06,2.2706e-05,1.8048e-05
-3.2301e-05,4.1851e-05,-7.2134e-05,5.639e-05,-5.5355e-05,0.00010212,-0.00027243,0.0011593,0.00012523,-0.0051535,0.11045,-0.0051535,0.00012523,0.0011593,-0.00027243,0.00010212,-5.5355e-05,5.639e-05,-7.2134e-05,4.1851e-05,-3.2301e-05
-5.9724e-05,9.5824e-05,-7.5237e-05,0.0001619,-0.00011434,0.00039659,-0.0005433,0.0012156,0.0014668,-0.0138,0.036993,-0.0138,0.0014668,0.0012156,-0.0005433,0.00039659,-0.00011434,0.0001619,-7.5237e-05,9.5824e-05,-5.9724e-05
5.4829e-05,0.00022622,0.00013038,0.00038722,0.000164,0.00088153,0.00024084,0.0035382,0.0064178,-0.023273,-0.035063,-0.023273,0.0064178,0.0035382,0.00024084,0.00088153,0.000164,0.00038722,0.00013038,0.00022622,5.4829e-05
0.00019485,0.00031241,0.00032953,0.00055576,0.00050205,0.0010934,0.0013003,0.0051114,0.011772,-0.0243,-0.032423,-0.0243,0.011772,0.0051114,0.0013003,0.0010934,0.00050205,0.00055576,0.00032953,0.00031241,0.00019485
0.00031038,0.0001755,0.00046375,0.00031955,0.00075116,0.00052449,0.0025369,0.0016734,0.013195,-0.010036,0.06221,-0.010036,0.013195,0.0016734,0.0025369,0.00052449,0.00075116,0.00031955,0.00046375,0.0001755,0.00031038
0.00035636,-5.0532e-07,0.0005158,9.2439e-06,0.00096222,4.766e-05,0.0035565,0.00014934,0.0099306,-0.0082873,0.20013,-0.0082873,0.0099306,0.00014934,0.0035565,4.766e-05,0.00096222,9.2439e-06,0.0005158,-5.0532e-07,0.00035636
0.00012124,-0.00021773,0.00016593,-0.00036016,0.00042747,-0.00093104,0.0018555,-0.00089883,0.0034116,-0.030237,0.23896,-0.030237,0.0034116,-0.00089883,0.0018555,-0.00093104,0.00042747,-0.00036016,0.00016593,-0.00021773,0.00012124
0.00011008,-0.00031889,0.00018585,-0.00057869,0.00042034,-0.0013603,0.00098825,-0.00065314,0.0046398,-0.069271,0.10099,-0.069271,0.0046398,-0.00065314,0.00098825,-0.0013603,0.00042034,-0.00057869,0.00018585,-0.00031889,0.00011008
0.00091536,-0.00037734,0.0014816,-0.00070503,0.0027481,-0.0012662,0.0058194,-0.0038006,0.021999,-0.097751,-0.075103,-0.097751,0.021999,-0.0038006,0.0058194,-0.0012662,0.0027481,-0.00070503,0.0014816,-0.00037734,0.00091536
0.0016405,-0.00026067,0.0025987,-0.00043988,0.0046893,-0.00058643,0.0097748,-0.0055358,0.049166,-0.10807,-0.1393,-0.10807,0.049166,-0.0055358,0.0097748,-0.00058643,0.0046893,-0.00043988,0.0025987,-0.00026067,0.0016405
0.0020334,-5.971e-05,0.0032028,-3.6182e-05,0.0057818,0.00039258,0.013177,-0.0079416,0.059785,-0.076399,-0.089351,-0.076399,0.059785,-0.0079416,0.013177,0.00039258,0.0057818,-3.6182e-05,0.0032028,-5.971e-05,0.0020334
0.0017473,6.6586e-05,0.0027638,0.00015907,0.0050698,0.00088172,0.012857,-0.0084211,0.045697,-0.038161,-0.032585,-0.038161,0.045697,-0.0084211,0.012857,0.00088172,0.0050698,0.00015907,0.0027638,6.6586e-05,0.0017473
1.2082e-16,9.379e-18,8.2381e-19,3.0973e-17,-4.6394e-17,2.4617e-17,-1.3278e-17,3.3139e-18,-4.0431e-17,-2.575e-17,0,2.575e-17,4.0431e-17,-3.3139e-18,1.3278e-17,-2.4617e-17,4.6394e-17,-3.0973e-17,-8.2381e-19,-9.379e-18,-1.2082e-16
-0.0017473,-6.6586e-05,-0.0027638,-0.00015907,-0.0050698,-0.00088172,-0.012857,0.0084211,-0.045697,0.038161,0.032585,0.038161,-0.045697,0.0084211,-0.012857,-0.00088172,-0.0050698,-0.00015907,-0.0027638,-6.6586e-05,-0.0017473
-0.0020334,5.971e-05,-0.0032028,3.6182e-05,-0.0057818,-0.00039258,-0.013177,0.0079416,-0.059785,0.076399,0.089351,0.076399,-0.059785,0.0079416,-0.013177,-0.00039258,-0.0057818,3.6182e-05,-0.0032028,5.971e-05,-0.0020334
-0.0016405,0.00026067,-0.0025987,0.00043988,-0.0046893,0.00058643,-0.0097748,0.0055358,-0.049166,0.10807,0.1393,0.10807,-0.049166,0.0055358,-0.0097748,0.00058643,-0.0046893,0.00043988,-0.0025987,0.00026067,-0.0016405
-0.00091536,0.00037734,-0.0014816,0.00070503,-0.0027481,0.0012662,-0.0058194,0.0038006,-0.021999,0.097751,0.075103,0.097751,-0.021999,0.0038006,-0.0058194,0.0012662,-0.0027481,0.00070503,-0.0014816,0.00037734,-0.00091536
-0.00011008,0.00031889,-0.00018585,0.00057869,-0.00042034,0.0013603,-0.00098825,0.00065314,-0.0046398,0.069271,-0.10099,0.069271,-0.0046398,0.00065314,-0.00098825,0.0013603,-0.00042034,0.00057869,-0.00018585,0.00031889,-0.00011008
-0.00012124,0.00021773,-0.00016593,0.00036016,-0.00042747,0.00093104,-0.0018555,0.00089883,-0.0034116,0.030237,-0.23896,0.030237,-0.0034116,0.00089883,-0.0018555,0.00093104,-0.00042747,0.00036016,-0.00016593,0.00021773,-0.00012124
-0.00035636,5.0532e-07,-0.0005158,-9.2439e-06,-0.00096222,-4.766e-05,-0.0035565,-0.00014934,-0.0099306,0.0082873,-0.20013,0.0082873,-0.0099306,-0.00014934,-0.0035565,-4.766e-05,-0.00096222,-9.2439e-06,-0.0005158,5.0532e-07,-0.00035636
-0.00031038,-0.0001755,-0.00046375,-0.00031955,-0.00075116,-0.00052449,-0.0025369,-0.0016734,-0.013195,0.010036,-0.06221,0.010036,-0.013195,-0.0016734,-0.0025369,-0.00052449,-0.00075116,-0.00031955,-0.00046375,-0.0001755,-0.00031038
-0.00019485,-0.00031241,-0.00032953,-0.00055576,-0.00050205,-0.0010934,-0.0013003,-0.0051114,-0.011772,0.0243,0.032423,0.0243,-0.011772,-0.0051114,-0.0013003,-0.0010934,-0.00050205,-0.00055576,-0.00032953,-0.00031241,-0.00019485
-5.4829e-05,-0.00022622,-0.00013038,-0.00038722,-0.000164,-0.00088153,-0.00024084,-0.0035382,-0.0064178,0.023273,0.035063,0.023273,-0.0064178,-0.0035382,-0.00024084,-0.00088153,-0.000164,-0.00038722,-0.00013038,-0.00022622,-5.4829e-05
5.9724e-05,-9.5824e-05,7.5237e-05,-0.0001619,0.00011434,-0.00039659,0.0005433,-0.0012156,-0.0014668,0.0138,-0.036993,0.0138,-0.0014668,-0.0012156,0.0005433,-0.00039659,0.00011434,-0.0001619,7.5237e-05,-9.5824e-05,5.9724e-05
3.2301e-05,-4.1851e-05,7.2134e-05,-5.639e-05,5.5355e-05,-0.00010212,0.00027243,-0.0011593,-0.00012523,0.0051535,-0.11045,0.0051535,-0.00012523,-0.0011593,0.00027243,-0.00010212,5.5355e-05,-5.639e-05,7.2134e-05,-4.1851e-05,3.2301e-05
-1.8048e-05,-2.2706e-05,1.4151e-06,-2.7545e-05,-1.253e-05,-0.0001113,0.00021718,-0.00011519,0.00013322,8.9577e-05,-0.07091,8.9577e-05,0.00013322,-0.00011519,0.00021718,-0.0001113,-1.253e-05,-2.7545e-05,1.4151e-06,-2.2706e-05,-1.8048e-05
