0.0068004,0.00057433
0.0020819,0.0026892
0.075441,0.0008138
0.059601,0.010339
0.25084,0.027847
0.38283,0.066491
0.86093,0.079557
1.2037,0.038531
1.6836,1.5407e-33
1.2037,-0.038531
0.86093,-0.079557
0.38283,-0.066491
0.25084,-0.027847
0.059601,-0.010339
0.075441,-0.0008138
0.0020819,-0.0026892
0.0068004,-0.00057433
